age,job,marital,education,default,balance,housing,loan,uid1
57,technician,divorced,tertiary,no,96,no,no,22151
35,technician,married,secondary,no,249,no,no,22153
53,technician,married,secondary,no,144,no,no,22154
33,technician,married,tertiary,no,15,no,no,22156
36,housemaid,married,secondary,no,0,no,no,22157
48,blue-collar,married,secondary,no,684,yes,yes,2216
31,unemployed,single,secondary,no,2066,no,yes,22160
34,management,single,tertiary,no,0,no,no,22161
41,housemaid,married,primary,no,39,no,no,22162
34,technician,married,secondary,no,-255,yes,no,22163
41,technician,married,secondary,no,1032,yes,no,22164
34,management,married,tertiary,no,0,no,no,22165
60,retired,married,secondary,no,404,no,no,22166
36,admin.,single,secondary,no,8,no,no,22167
35,technician,single,tertiary,no,8,no,no,22168
51,management,married,tertiary,no,307,no,no,22170
30,technician,single,tertiary,no,-970,no,yes,22171
57,blue-collar,married,secondary,no,2887,no,no,22172
40,technician,married,secondary,no,1498,no,yes,22173
34,management,single,tertiary,no,886,yes,no,22174
57,technician,single,secondary,no,104,no,no,22175
33,technician,divorced,secondary,no,9,no,no,22176
34,management,divorced,tertiary,no,0,no,no,22178
48,self-employed,married,secondary,no,91,no,no,22179
32,unemployed,married,primary,no,324,yes,no,2218
30,technician,single,secondary,no,0,no,no,22180
55,technician,married,tertiary,no,1354,no,no,22182
52,technician,divorced,secondary,no,225,no,no,22183
33,management,single,tertiary,no,20,no,no,22186
39,technician,married,secondary,no,564,no,no,22187
50,blue-collar,married,primary,no,533,no,no,22188
47,management,married,tertiary,no,509,no,yes,22189
41,blue-collar,married,primary,no,1052,yes,yes,2219
32,management,single,tertiary,no,438,no,no,22190
54,self-employed,married,secondary,no,77,no,no,22191
31,technician,single,tertiary,no,176,no,no,22192
55,blue-collar,married,primary,no,400,no,no,22193
48,blue-collar,married,secondary,no,2008,no,no,22194
37,management,married,tertiary,no,727,no,no,22195
31,technician,single,secondary,no,506,no,no,22197
35,management,single,tertiary,no,75,no,no,22198
34,technician,married,tertiary,no,5060,yes,no,22199
28,blue-collar,married,primary,no,324,yes,no,222
30,management,divorced,secondary,no,37,no,no,2220
31,technician,single,tertiary,no,26,no,no,22202
33,management,divorced,tertiary,no,433,no,no,22203
31,technician,single,tertiary,no,110,no,no,22204
48,technician,divorced,secondary,no,0,no,no,22205
57,self-employed,married,secondary,no,2109,no,no,22206
37,blue-collar,married,secondary,no,454,yes,no,2221
32,technician,single,tertiary,no,0,no,no,22211
60,blue-collar,married,secondary,no,0,no,no,22212
50,services,married,secondary,no,1501,no,no,22213
40,technician,married,tertiary,no,278,no,no,22214
32,housemaid,married,secondary,no,0,no,no,22215
30,services,single,tertiary,no,-477,no,yes,22216
60,services,married,secondary,no,1446,no,no,22217
52,services,married,secondary,no,0,no,no,22218
53,admin.,married,secondary,no,105,no,yes,22219
30,blue-collar,single,secondary,no,573,yes,no,2222
50,unknown,married,unknown,no,0,no,no,22220
58,retired,married,tertiary,no,0,no,no,22221
36,technician,single,secondary,no,18,no,no,22222
35,technician,married,secondary,no,905,no,yes,22224
31,technician,single,tertiary,no,424,no,no,22226
39,management,single,tertiary,no,86,yes,no,22227
45,management,married,tertiary,no,-459,no,no,22228
57,admin.,married,unknown,no,1401,no,no,22229
28,technician,single,secondary,no,34,yes,no,2223
30,technician,single,tertiary,no,6619,yes,no,22230
44,management,married,tertiary,no,7635,no,no,22231
47,management,single,tertiary,no,440,no,no,22232
47,blue-collar,married,primary,no,468,no,no,22233
56,admin.,married,secondary,no,1694,no,no,22235
31,management,single,tertiary,no,284,no,no,22236
45,management,married,tertiary,no,0,no,no,22238
34,technician,single,secondary,no,202,yes,no,22239
33,technician,single,secondary,no,341,no,yes,2224
37,technician,divorced,secondary,no,-18,no,no,22240
33,management,married,tertiary,no,137,yes,yes,22241
33,technician,single,tertiary,no,8097,no,yes,22244
36,management,married,tertiary,no,518,no,no,22245
33,technician,divorced,secondary,no,557,yes,no,22246
30,management,married,tertiary,no,151,no,no,22247
41,blue-collar,married,unknown,no,31,no,no,2225
43,management,married,tertiary,no,0,no,no,22250
30,management,single,tertiary,no,55,no,no,22251
37,self-employed,married,secondary,no,744,yes,yes,22252
37,management,married,secondary,no,510,yes,no,22253
53,technician,single,tertiary,no,1,no,no,22254
33,technician,married,secondary,no,7621,no,no,22255
55,blue-collar,married,secondary,no,196,no,no,22256
42,technician,single,secondary,no,25,yes,no,22257
34,technician,single,secondary,no,161,no,no,22258
42,management,married,secondary,no,-189,yes,no,2226
49,services,married,secondary,no,400,no,no,22261
52,management,married,tertiary,no,291,no,no,22262
57,technician,married,tertiary,no,0,no,no,22263
33,technician,single,tertiary,no,316,no,no,22266
33,technician,divorced,secondary,no,0,no,no,22267
32,management,single,tertiary,no,41,no,no,22268
35,technician,married,secondary,no,84,yes,no,22269
50,admin.,single,secondary,no,424,yes,no,2227
31,management,married,tertiary,no,351,no,no,22270
35,management,single,tertiary,no,0,no,no,22271
32,management,single,tertiary,no,154,no,yes,22272
37,management,married,secondary,no,38,no,no,22273
36,self-employed,married,primary,no,161,no,no,22276
32,technician,single,tertiary,no,178,no,no,22277
34,self-employed,single,tertiary,no,462,no,no,22279
53,housemaid,married,primary,no,70,no,no,22280
59,blue-collar,married,primary,no,0,yes,yes,22282
30,management,married,tertiary,no,0,no,no,22283
47,technician,married,secondary,no,11,no,no,22284
31,technician,single,secondary,no,4,no,no,22285
31,housemaid,married,primary,no,25,no,no,22286
32,technician,married,secondary,no,0,no,no,22287
34,management,married,secondary,no,355,no,no,22288
47,self-employed,married,secondary,no,3279,no,no,22289
38,services,married,secondary,no,3165,yes,no,2229
34,technician,married,secondary,no,22,no,no,22290
33,management,married,tertiary,no,0,no,yes,22291
42,management,married,tertiary,no,37,no,no,22292
41,management,married,secondary,no,0,no,no,22294
36,technician,single,secondary,no,0,no,no,22295
54,management,married,tertiary,no,1090,no,no,22297
33,technician,single,tertiary,no,255,no,no,22298
31,blue-collar,divorced,secondary,no,387,yes,no,2230
59,housemaid,married,secondary,no,454,no,no,22300
30,technician,single,secondary,no,13,no,no,22301
47,blue-collar,married,primary,no,0,no,no,22302
53,blue-collar,married,primary,no,0,no,no,22303
35,management,single,secondary,no,0,no,no,22304
60,management,married,tertiary,no,70,no,no,22306
55,blue-collar,married,primary,no,2384,no,yes,22307
46,blue-collar,married,primary,no,278,no,no,22308
35,admin.,single,secondary,no,855,yes,no,2231
49,blue-collar,married,primary,no,1898,no,no,22310
30,management,single,tertiary,no,254,no,no,22311
37,technician,married,secondary,no,1580,no,no,22312
52,retired,married,secondary,no,0,no,no,22313
33,technician,divorced,secondary,yes,6,no,no,22314
55,management,married,tertiary,no,0,no,no,22315
52,retired,married,primary,no,6,no,no,22316
43,technician,single,tertiary,no,58,no,no,22317
38,technician,married,tertiary,no,664,no,no,22318
52,admin.,divorced,secondary,no,944,yes,no,2232
44,management,married,tertiary,no,38,no,no,22320
47,blue-collar,married,secondary,no,11305,no,no,22322
50,services,married,primary,no,-158,no,no,22323
41,management,married,tertiary,no,15449,no,no,22324
52,management,married,tertiary,no,1339,yes,no,22325
31,technician,married,tertiary,no,22,no,no,22326
33,technician,single,tertiary,no,516,no,no,22327
34,technician,married,secondary,no,260,yes,no,22329
36,blue-collar,married,secondary,no,134,no,no,2233
53,management,married,tertiary,no,32,no,yes,22331
37,unemployed,single,secondary,no,42,no,no,22332
34,technician,single,secondary,no,229,no,no,22333
32,technician,single,secondary,no,-420,no,no,22334
31,technician,divorced,tertiary,no,0,no,no,22335
52,management,married,tertiary,no,1227,no,no,22336
45,technician,single,tertiary,no,0,no,no,22337
58,services,divorced,secondary,no,183,no,no,22338
28,blue-collar,single,secondary,no,2845,yes,no,2234
30,technician,married,secondary,no,398,yes,no,22341
43,technician,married,tertiary,no,0,no,no,22342
60,self-employed,single,secondary,no,27,no,no,22343
33,management,married,tertiary,no,1109,no,no,22345
46,blue-collar,married,primary,no,255,no,no,22346
42,management,married,secondary,no,580,no,no,22347
47,management,married,secondary,yes,0,no,yes,22348
49,technician,married,secondary,no,27,no,no,22349
27,management,single,tertiary,no,2420,yes,no,2235
35,self-employed,married,secondary,no,573,yes,yes,22350
32,management,single,tertiary,no,98,no,no,22351
32,management,single,tertiary,no,522,no,no,22352
31,self-employed,married,tertiary,no,94,no,no,22353
47,technician,married,secondary,no,147,no,no,22354
41,technician,married,secondary,no,965,no,no,22355
32,technician,married,secondary,no,14,no,no,22356
46,housemaid,single,tertiary,no,1328,no,no,22357
24,student,single,tertiary,no,1535,yes,no,2236
58,management,divorced,tertiary,no,0,no,no,22360
34,technician,single,secondary,no,95,no,no,22361
39,management,single,tertiary,no,139,no,no,22362
46,blue-collar,married,primary,no,0,no,no,22363
34,technician,married,tertiary,no,149,no,no,22364
52,blue-collar,married,secondary,no,-164,no,no,22365
38,technician,married,secondary,no,196,no,no,22366
33,management,single,tertiary,no,321,no,no,22367
56,retired,married,secondary,no,415,no,no,22368
53,blue-collar,married,primary,no,109,no,no,22369
45,management,single,tertiary,no,0,no,no,2237
58,retired,married,tertiary,no,183,no,no,22370
35,technician,divorced,secondary,no,308,no,no,22371
33,technician,single,tertiary,no,99,no,no,22372
31,management,single,tertiary,no,1536,no,no,22373
44,technician,married,secondary,no,267,no,no,22378
46,blue-collar,married,primary,no,225,no,no,22379
39,technician,married,secondary,no,504,yes,no,2238
50,admin.,married,secondary,no,-195,no,no,22380
34,admin.,married,secondary,no,36,no,no,22381
30,management,single,tertiary,no,347,no,no,22382
46,blue-collar,married,primary,no,-44,no,yes,22383
30,technician,single,tertiary,no,1109,no,no,22384
53,blue-collar,married,tertiary,no,0,no,no,22385
50,self-employed,married,primary,no,0,no,no,22386
59,retired,married,unknown,no,575,no,no,22387
55,blue-collar,married,primary,no,419,no,no,22390
49,management,single,tertiary,no,0,no,no,22391
34,management,single,tertiary,no,478,yes,no,22392
31,technician,single,secondary,no,1,no,no,22393
53,technician,married,secondary,no,0,no,no,22394
34,technician,married,secondary,yes,-172,no,no,22395
32,management,single,tertiary,no,334,no,no,22396
31,management,single,tertiary,no,10215,no,no,22397
57,technician,married,secondary,no,20,no,no,22398
48,management,married,tertiary,no,1335,no,no,22399
24,blue-collar,married,secondary,no,94,yes,no,2240
37,management,married,tertiary,no,31,no,no,22400
38,technician,married,tertiary,no,0,no,no,22401
59,management,divorced,secondary,no,0,no,no,22402
41,management,married,tertiary,no,23,no,no,22404
33,management,married,tertiary,no,4570,no,no,22405
35,management,married,tertiary,no,-126,no,no,22406
30,management,married,secondary,no,0,no,no,22408
35,management,single,secondary,no,1048,no,no,22409
53,blue-collar,married,secondary,no,25,no,no,22410
43,technician,married,secondary,no,221,no,no,22411
32,technician,single,tertiary,no,388,yes,no,22413
46,technician,divorced,secondary,no,447,no,yes,22414
52,blue-collar,married,primary,no,796,no,no,22415
43,technician,married,secondary,no,328,no,no,22416
46,services,married,primary,no,599,no,no,22417
35,management,married,tertiary,no,3168,no,no,22418
30,technician,single,tertiary,no,0,no,no,22419
32,admin.,divorced,secondary,yes,-18,yes,no,2242
33,management,married,tertiary,no,4636,no,no,22420
55,blue-collar,married,unknown,no,890,no,no,22421
49,technician,married,secondary,no,1982,yes,yes,22423
40,self-employed,married,secondary,no,0,no,no,22424
48,technician,married,secondary,no,23495,no,no,22425
35,technician,married,secondary,no,19,no,no,22426
51,management,married,tertiary,no,0,no,no,22427
58,management,single,tertiary,no,0,no,no,22428
58,blue-collar,married,secondary,no,371,no,no,22429
48,housemaid,divorced,primary,no,26,yes,no,2243
37,management,single,tertiary,no,767,no,no,22430
60,blue-collar,married,primary,no,864,no,no,22431
36,management,single,tertiary,no,1520,no,no,22432
45,housemaid,married,secondary,no,1623,no,no,22433
35,technician,divorced,secondary,no,54,no,no,22436
31,technician,single,secondary,no,125,no,no,22438
57,housemaid,married,secondary,no,0,no,no,22439
36,entrepreneur,married,primary,no,177,yes,no,2244
30,management,single,tertiary,no,370,no,no,22440
32,technician,single,secondary,no,90,no,no,22442
35,technician,single,tertiary,no,296,no,no,22443
54,housemaid,married,primary,no,179,no,no,22444
35,technician,married,secondary,no,13,no,no,22445
32,management,single,tertiary,no,0,no,no,22446
31,technician,single,secondary,no,5,no,no,22447
57,blue-collar,married,primary,no,1075,no,no,22448
46,blue-collar,married,primary,no,633,yes,no,2245
55,housemaid,married,secondary,no,139,no,no,22451
34,technician,single,secondary,no,559,no,no,22452
46,management,single,tertiary,no,0,no,no,22453
33,management,single,secondary,no,-298,no,no,22454
32,technician,single,secondary,no,0,no,no,22455
36,technician,married,tertiary,no,473,no,no,22457
44,management,divorced,tertiary,yes,-26,no,no,22458
46,admin.,married,secondary,no,154,no,no,22459
28,technician,single,secondary,no,205,yes,no,2246
36,management,divorced,tertiary,no,276,yes,no,22460
53,services,married,primary,no,6,no,no,22461
52,services,married,secondary,no,145,no,no,22463
50,housemaid,married,secondary,no,195,no,no,22464
33,technician,single,secondary,no,80,no,no,22465
46,services,married,secondary,no,273,no,no,22466
50,entrepreneur,married,secondary,no,7907,yes,yes,22467
52,management,married,tertiary,no,0,no,no,22469
50,admin.,married,secondary,no,1114,yes,yes,2247
49,management,single,tertiary,no,11,no,no,22470
52,housemaid,married,primary,no,335,no,no,22475
50,blue-collar,married,primary,no,1052,no,no,22476
50,management,single,tertiary,no,0,no,no,22477
33,management,single,tertiary,no,112,no,no,22478
44,blue-collar,married,secondary,no,78,yes,no,2248
49,management,married,tertiary,no,234,no,no,22480
52,technician,married,secondary,no,2944,no,no,22483
58,retired,married,primary,no,701,no,no,22484
43,management,married,tertiary,no,1,no,no,22485
31,management,divorced,tertiary,no,-6,no,yes,22486
47,management,married,tertiary,no,5049,no,no,22488
47,housemaid,divorced,secondary,no,26,no,no,22489
38,management,married,tertiary,no,762,yes,no,2249
31,management,single,secondary,no,2,no,no,22490
30,management,married,tertiary,no,882,no,no,22491
30,technician,married,secondary,no,817,yes,no,22492
44,management,married,tertiary,no,1383,no,no,22493
30,management,married,tertiary,no,696,no,no,22495
54,blue-collar,married,primary,no,2110,yes,no,22496
49,admin.,married,secondary,no,682,no,no,22497
38,self-employed,married,tertiary,no,656,yes,no,22499
